,a,b
37823,10.26,1.33
37824,11.74,41.99
37825,12.13,0.01
37826,13.38,0.05
37827,8.23,0.78
37828,8.0,2.22
37829,10.88,1.33
37830,11.83,2.12
37831,13.05,0.07
37832,11.88,3.84
37833,9.2,1.12
37834,8.56,0.13
37835,6.47,2.97
37836,5.06,0.72
37837,13.63,18.65
37838,8.99,7.38
37839,7.02,3.79
37840,11.49,0.06
37841,10.24,2.87
37842,7.91,1.65
37843,11.22,24.78
37844,11.48,0.55
37845,9.33,0.09
37846,12.46,0.42
37847,8.69,1.4
37848,8.1,34.14
37849,10.46,0.45
37850,8.94,0.5
37851,8.97,0.0
37852,8.48,1.94
37853,8.98,1.33
37854,13.27,1.45
37855,10.27,1.34
37856,11.65,1.55
37857,12.47,0.01
37858,10.59,1.85
37859,11.0,0.65
37860,8.29,0.04
37861,10.18,4.48
37862,7.46,166.18
37863,7.09,3.84
37864,8.16,0.21
37865,10.91,1.46
37866,10.74,53.98
37867,11.63,33.19
37868,13.95,33.75
37869,11.01,21.11
37870,9.81,2.17
37871,8.29,0.97
37872,9.38,0.08
37873,13.08,0.08
37874,10.38,0.02
37875,13.9,4.6
37876,8.4,0.18
37877,13.6,0.27
37878,11.63,10.12
37879,9.93,0.64
37880,9.65,0.09
37881,10.4,0.02
37882,8.73,3.24
37883,9.96,0.01
37884,9.0,0.29
37885,11.54,5.88
37886,8.51,2.89
37887,10.7,2.51
37888,11.42,0.06
37889,12.44,10.41
37890,12.54,45.22
37891,11.24,0.24
37892,10.5,1.62
37893,9.21,2.82
37894,5.56,5.18
37895,12.8,0.26
37896,10.45,6.71
37897,8.32,0.34
37898,12.24,18.26
37899,8.34,1.49
37900,8.67,0.15
37901,9.97,1.42
37902,8.08,0.54
37903,11.56,0.31
37904,10.07,0.62
37905,10.73,2.58
37906,9.77,0.4
37907,8.23,0.05
37908,10.92,1.39
37909,8.04,0.12
37910,8.05,0.94
37911,8.21,0.76
37912,9.45,33.24
37913,10.98,8.89
37914,8.4,0.03
37915,9.62,4.25
37916,8.89,6.46
37917,10.58,0.07
37918,9.37,0.12
37919,9.76,0.07
37920,9.19,8.47
37921,11.99,0.6
37922,8.46,5.86
37923,10.32,1.86
37924,9.75,1.22
37925,9.26,22.23
37926,13.74,0.09
37927,8.58,0.18
37928,8.34,0.45
37929,11.1,0.14
37930,9.1,1.12
37931,8.96,6.76
37932,10.94,29.4
37933,9.51,1.68
37934,12.29,0.12
37935,8.92,41.46
37936,8.51,0.57
37937,7.68,5.42
37938,11.11,0.4
37939,6.49,0.39
37940,8.35,8.69
37941,13.39,1.29
37942,7.85,0.4
37943,8.37,2.89
37944,10.26,65.8
37945,7.15,21.22
37946,11.69,0.33
37947,11.65,1.32
37948,13.34,0.01
37949,8.13,1.37
37950,10.06,3.24
37951,9.51,1.72
37952,7.53,0.18
37953,8.21,0.75
37954,11.35,0.11
37955,9.38,0.88
37956,9.42,0.06
37957,7.46,52.37
37958,8.63,0.49
37959,10.16,5.58
37960,9.5,0.13
37961,8.03,0.19
37962,9.99,0.2
37963,8.35,1.18
37964,13.63,1.57
37965,6.44,1.59
37966,11.27,2116.65
37967,9.03,22.48
37968,8.65,28.09
37969,11.63,0.44
37970,9.25,0.09
37971,9.03,0.92
37972,3.85,0.47
37973,9.4,164.46
37974,9.98,4.16
37975,10.14,0.03
37976,7.05,1.55
37977,9.42,7.36
37978,9.09,3.72
37979,9.33,3.56
37980,9.63,0.9
37981,10.58,66.03
37982,10.2,0.01
37983,9.5,0.79
37984,9.53,3.68
37985,10.63,0.01
37986,9.06,0.03
37987,9.52,0.05
37988,6.87,3.47
37989,7.23,1.97
37990,7.09,0.44
37991,10.19,132.68
37992,7.47,9.94
37993,9.96,1.43
37994,12.67,0.09
37995,10.86,0.34
37996,11.39,0.49
37997,8.77,45.44
37998,8.96,0.44
37999,13.42,0.86
38000,8.19,0.31
38001,11.15,1.08
38002,10.52,6.82
38003,12.23,0.21
38004,4.12,0.22
38005,12.48,0.62
38006,7.94,0.05
38007,11.91,190.8
38008,8.1,0.84
38009,10.91,0.05
38010,9.54,0.2
38011,7.68,5.33
38012,9.41,0.04
38013,9.59,13.42
38014,8.6,46.43
38015,11.03,4.25
38016,8.75,0.18
38017,10.54,0.08
38018,6.97,36.08
38019,10.65,0.21
38020,10.33,0.48
38021,11.97,3.51
38022,7.78,1.57
38023,9.15,0.05
38024,9.6,0.47
38025,10.74,1.43
38026,9.56,0.44
38027,9.59,0.55
38028,4.51,0.22
38029,9.22,0.43
38030,12.69,1.1
38031,13.44,0.3
38032,7.54,0.31
38033,12.53,0.19
38034,8.62,1.2
38035,10.62,0.62
38036,10.01,0.17
38037,6.41,0.48
38038,10.59,0.01
38039,9.23,0.7
38040,12.75,0.05
38041,7.1,0.03
38042,9.7,1.86
38043,10.11,1.29
38044,7.94,0.6
38045,7.07,1.51
38046,8.02,18.76
38047,8.88,1.32
38048,9.25,0.23
38049,11.41,0.15
38050,6.87,288.79
38051,7.02,3.48
38052,8.52,0.83
38053,11.02,1.61
38054,9.86,3.27
38055,9.58,39.3
38056,10.77,0.14
38057,4.39,2.13
38058,8.49,0.46
38059,10.64,6.81
38060,7.62,0.19
38061,10.48,0.18
38062,9.58,0.59
38063,6.71,1.14
38064,13.08,0.09
38065,8.91,1.87
38066,11.7,3.94
38067,8.8,3.13
38068,11.53,0.02
38069,12.57,6.85
38070,7.52,0.6
38071,10.4,2.78
38072,9.39,0.21
38073,10.59,226.51
38074,11.89,4.6
38075,8.38,9.49
38076,11.42,53.48
38077,13.56,8.47
38078,12.14,0.98
38079,10.44,0.61
38080,11.63,0.68
38081,12.75,0.17
38082,8.82,0.23
38083,8.49,17.82
38084,9.8,0.67
38085,12.17,0.96
38086,11.71,3.26
38087,8.79,2.45
38088,11.53,1.29
38089,11.19,0.06
38090,12.6,0.03
38091,5.92,0.5
38092,10.03,0.19
38093,8.15,0.02
38094,10.67,0.09
38095,10.11,16.63
38096,9.69,0.05
38097,10.46,14.08
38098,11.35,0.39
38099,11.62,0.04
38100,14.34,2.62
38101,8.73,3.76
38102,9.34,1.12
38103,8.4,0.18
38104,8.02,5.91
38105,8.62,1.78
38106,10.03,3.08
38107,11.33,1.28
38108,10.42,19.27
38109,10.16,0.64
38110,11.92,1.04
38111,9.05,0.33
38112,10.88,1.08
38113,7.02,3.53
38114,10.91,0.48
38115,11.6,2.75
38116,10.68,6.47
38117,10.99,1.19
38118,8.4,1.24
38119,10.86,0.01
38120,8.77,0.19
38121,9.69,2.11
38122,9.21,27.2
38123,14.94,0.01
38124,11.14,0.09
38125,9.06,0.67
38126,10.43,0.76
38127,12.3,0.31
38128,11.95,0.84
38129,9.67,0.78
38130,9.85,0.33
38131,8.45,0.08
38132,11.2,0.31
38133,9.8,0.49
38134,9.01,24.34
38135,8.21,1.98
38136,11.64,1.2
38137,10.57,0.7
38138,10.41,0.28
38139,11.36,1.34
38140,10.21,0.05
38141,12.08,0.12
38142,5.01,0.79
38143,12.12,1.03
38144,11.42,0.33
38145,6.89,0.07
38146,10.33,0.22
38147,10.57,1.19
38148,10.82,3.06
38149,11.24,7.94
38150,9.01,5.95
38151,9.73,0.3
38152,11.59,0.55
38153,8.7,0.06
38154,11.04,0.13
38155,10.24,10.49
38156,11.98,10.11
38157,7.6,3.65
38158,14.25,0.69
38159,4.33,0.52
38160,8.5,0.07
38161,9.32,12.82
38162,7.86,0.75
38163,7.8,0.2
38164,10.76,16.65
38165,10.32,1.62
38166,9.23,0.09
38167,7.06,0.09
38168,11.35,1.76
38169,11.64,6.63
38170,8.87,2.49
38171,12.77,212.5
38172,9.16,0.31
38173,11.34,11.92
38174,8.79,4.14
38175,8.06,1.88
38176,8.33,7.99
38177,9.41,0.53
38178,8.79,434.18
38179,9.95,0.29
38180,8.51,0.97
38181,10.32,0.66
38182,12.82,0.05
38183,8.54,12.95
38184,5.92,1.7
38185,10.16,1.33
38186,10.44,0.33
38187,9.87,0.02
38188,11.84,8.36
38189,7.12,12.06
38190,9.22,0.07
38191,10.59,25.47
38192,10.03,0.56
38193,11.7,1.45
38194,9.42,0.32
38195,10.6,0.65
38196,7.31,119.75
38197,8.61,1.14
38198,7.02,0.09
38199,11.4,6.39
38200,8.25,0.67
38201,10.03,11.88
38202,9.0,0.02
38203,10.45,1.23
38204,7.69,3.51
38205,9.27,5.91
38206,10.82,0.42
38207,9.95,0.16
38208,10.24,0.5
38209,9.94,0.81
38210,8.93,0.11
38211,11.25,98.47
38212,8.22,0.03
38213,8.11,0.02
38214,11.69,0.33
38215,11.32,0.73
38216,10.75,0.72
38217,8.47,0.01
38218,10.86,0.06
38219,8.26,27.72
38220,13.86,0.25
38221,10.97,5.25
38222,12.92,0.25
38223,12.42,0.78
38224,13.26,7.8
38225,9.63,0.12
38226,8.56,1.41
38227,10.94,0.22
38228,6.77,4.18
38229,5.92,3.87
38230,9.14,4.07
38231,9.0,0.01
38232,11.03,0.95
38233,12.03,1.03
38234,7.87,1.58
38235,14.43,0.08
38236,10.14,1.56
38237,11.07,4.79
38238,9.74,1.19
38239,10.97,12.16
38240,11.71,2.4
38241,10.65,5.77
38242,9.13,28.37
38243,8.87,0.02
38244,6.1,2.85
38245,7.86,55.13
38246,11.26,13.74
38247,12.23,9.82
38248,8.25,0.02
38249,10.55,0.44
38250,14.52,0.04
38251,10.16,0.28
38252,13.37,0.03
38253,8.89,1.36
38254,10.44,0.38
38255,10.55,1.12
38256,12.51,1.44
38257,10.09,2.02
38258,9.37,0.58
38259,12.01,1.0
38260,13.93,0.08
38261,7.58,2.36
38262,10.99,0.06
38263,8.92,0.42
38264,10.32,2.68
38265,13.26,0.1
38266,11.3,0.01
38267,12.44,1.13
38268,8.59,5.88
38269,6.99,7.0
38270,9.39,0.69
38271,8.99,0.78
38272,7.8,0.74
38273,15.82,0.29
38274,8.31,5.27
38275,8.92,0.13
38276,10.43,1.82
38277,7.78,1.96
38278,12.08,0.68
38279,11.09,0.03
38280,10.74,24.61
38281,10.37,0.25
38282,10.34,0.35
38283,10.61,6.01
38284,11.71,2.34
38285,10.29,0.08
38286,11.76,3.76
38287,10.76,0.08
38288,12.01,0.05
38289,15.22,7.59
38290,11.23,0.03
38291,9.64,0.41
38292,6.8,3.88
38293,10.27,42.35
38294,9.27,3.77
38295,14.64,0.03
38296,11.43,1.07
38297,11.68,1.62
38298,9.27,0.17
38299,11.51,0.05
38300,10.87,2.01
38301,9.81,0.28
38302,9.12,1.65
38303,7.96,0.95
38304,7.41,0.01
38305,9.43,10.93
38306,9.98,1.72
38307,10.58,6.76
38308,12.64,3.92
38309,10.67,0.01
38310,6.82,0.05
38311,10.83,198.39
38312,6.7,15.41
38313,10.81,6.09
38314,10.97,0.58
38315,12.12,0.27
38316,8.6,0.06
38317,8.47,2.08
38318,10.12,0.09
38319,8.84,8.5
38320,9.7,0.49
38321,12.92,10.73
38322,11.42,26.24
38323,10.03,0.56
38324,8.61,0.07
38325,8.32,9.93
38326,8.58,0.18
38327,6.0,10.65
38328,12.27,4.57
38329,7.86,14.18
38330,7.62,2.36
38331,9.61,0.11
38332,11.69,0.02
38333,9.49,0.3
38334,9.33,0.07
38335,5.71,0.02
38336,10.11,26.0
38337,14.0,0.23
38338,9.62,1.68
38339,10.14,0.95
38340,8.71,0.53
38341,10.47,0.1
38342,11.21,7.05
38343,10.23,2.56
38344,7.94,0.28
38345,12.37,1.08
38346,9.04,0.19
38347,10.66,0.13
38348,14.97,0.74
38349,11.33,8.26
38350,11.96,0.1
38351,12.53,10.43
38352,9.33,0.29
38353,9.21,3.78
38354,11.13,0.06
38355,13.97,0.09
38356,13.7,1.47
38357,13.69,2.4
38358,10.46,0.22
38359,7.72,0.18
38360,9.99,0.08
38361,8.35,0.41
38362,11.78,0.04
38363,9.6,0.03
38364,13.21,0.37
38365,13.58,0.0
38366,14.16,1.13
38367,11.86,0.91
38368,12.49,0.27
38369,12.12,0.29
38370,7.15,7.73
38371,7.75,63.79
38372,13.28,0.16
38373,12.18,7.0
38374,8.22,15.29
38375,8.43,1.53
38376,11.9,22.14
38377,10.26,1.81
38378,10.84,0.59
38379,7.84,0.14
38380,13.3,0.94
38381,13.93,1.02
38382,9.19,94.38
38383,10.93,1.25
38384,8.83,21.75
38385,7.5,16.49
38386,9.6,19.01
38387,11.55,0.33
38388,8.64,0.59
38389,12.92,0.32
38390,10.16,0.38
38391,9.81,4.1
38392,8.92,22.36
38393,10.98,0.04
38394,11.24,4.69
38395,5.99,0.06
38396,10.4,15.61
38397,10.81,1.07
38398,9.98,5.74
38399,11.53,12.19
38400,8.6,0.74
38401,9.9,0.74
38402,11.24,0.4
38403,11.42,0.19
38404,10.09,9.05
38405,10.98,15.84
38406,9.58,0.09
38407,8.88,5.82
38408,9.33,0.01
38409,11.65,5.83
38410,9.79,17.72
38411,10.35,0.04
38412,9.27,0.31
38413,8.53,0.34
38414,9.56,7.53
38415,11.46,0.23
38416,9.4,1.13
38417,15.27,1.21
38418,12.65,6.05
38419,9.68,0.22
38420,10.09,0.22
38421,9.12,2.24
38422,13.13,5.03
38423,11.65,1.01
38424,9.99,2.81
38425,6.13,0.57
38426,11.63,0.83
38427,10.2,0.03
38428,10.5,9.77
38429,8.8,0.01
38430,9.3,0.41
38431,9.81,9.41
38432,9.96,4.85
38433,9.8,0.25
38434,10.64,12.64
38435,11.64,0.23
38436,13.39,0.62
38437,9.04,0.06
38438,10.41,2.06
38439,9.92,0.09
38440,9.81,0.71
38441,10.4,3.6
38442,10.91,0.21
38443,6.78,0.16
38444,6.72,1.06
38445,8.33,1.57
38446,9.93,0.03
38447,8.92,2.44
38448,7.11,0.46
38449,7.2,0.33
38450,11.42,1.65
38451,11.09,1.46
38452,10.08,5.54
38453,8.53,39.84
38454,12.31,0.01
38455,10.23,0.09
38456,10.0,0.69
38457,11.75,0.13
38458,10.28,1.14
38459,12.5,0.09
38460,8.9,0.7
38461,7.41,23.92
38462,10.46,0.01
38463,7.61,0.98
38464,10.72,0.86
38465,9.73,0.74
38466,8.55,10.25
38467,8.67,1.35
38468,11.26,3.48
38469,9.08,24.44
38470,9.73,0.11
38471,10.33,3.43
38472,13.19,2.45
38473,11.58,5.37
38474,6.69,4.48
38475,12.71,1.5
38476,8.65,33.38
38477,11.25,0.58
38478,14.43,0.32
38479,11.51,6.92
38480,12.01,0.16
38481,8.65,0.01
38482,7.86,0.29
38483,11.32,0.72
38484,8.43,11.49
38485,11.05,0.06
38486,9.96,7.52
38487,6.46,3.94
38488,8.37,0.59
38489,8.67,18.43
38490,10.75,6.7
38491,8.52,0.28
38492,9.2,0.02
38493,11.95,0.21
38494,10.95,0.27
38495,7.38,10.75
38496,11.98,0.07
38497,7.99,0.07
38498,9.48,0.27
38499,8.58,0.02
38500,10.55,0.16
38501,9.67,5.36
38502,10.34,30.13
38503,13.78,54.76
38504,8.73,2.2
38505,7.86,17.96
38506,13.49,2.57
38507,11.48,30.61
38508,12.62,2.51
38509,11.18,4.22
38510,11.83,4.69
38511,10.89,0.24
38512,6.26,0.26
38513,10.43,1.61
38514,13.13,3.65
38515,13.43,0.36
38516,7.43,0.02
38517,5.22,5.14
38518,5.55,0.34
38519,6.57,0.85
38520,10.8,0.4
38521,4.28,0.16
38522,9.94,0.09
38523,11.85,32.14
38524,9.21,0.13
38525,8.44,0.07
38526,11.63,1.45
38527,7.5,1.7
38528,9.47,4.05
38529,8.66,1.22
38530,12.8,3.54
38531,7.51,0.13
38532,12.44,3.87
38533,8.86,0.24
38534,11.15,0.3
38535,10.44,1.15
38536,8.25,0.12
38537,10.53,2.71
38538,9.93,0.41
38539,8.08,0.21
38540,10.51,15.95
38541,6.39,1.05
38542,6.69,2.42
38543,10.6,0.51
38544,9.66,2.32
38545,10.06,1.09
38546,7.76,14.0
38547,13.03,0.41
38548,11.33,1.99
38549,9.26,0.13
38550,12.47,10.07
38551,8.85,1.11
38552,12.3,15.79
38553,9.83,0.2
38554,10.2,0.61
38555,9.03,0.74
38556,9.71,1.42
38557,9.51,1.13
38558,9.88,1.18
38559,7.42,1.07
38560,9.74,0.12
38561,9.05,2.74
38562,12.07,2.02
38563,13.8,0.54
38564,6.53,0.15
38565,9.02,0.59
38566,10.92,7.64
38567,8.09,19.19
38568,8.47,0.21
38569,11.17,0.22
38570,7.49,1.24
38571,8.06,0.18
38572,9.58,11.86
38573,6.97,3.57
38574,9.78,1.1
38575,8.07,5.88
38576,12.03,1.06
38577,12.05,0.28
38578,12.84,0.54
38579,6.82,72.28
38580,9.19,0.06
38581,6.21,0.18
38582,6.05,44.02
38583,10.98,0.04
38584,9.46,3.39
38585,12.77,0.25
38586,10.72,2.29
38587,11.02,6.49
38588,10.25,0.96
38589,6.28,6.21
38590,11.18,1.15
38591,5.11,3.64
38592,7.83,4.22
38593,8.37,16.2
38594,10.81,4.16
38595,8.24,0.01
38596,12.5,1.36
38597,11.32,0.61
38598,9.47,0.02
38599,12.68,119.04
38600,8.78,0.02
38601,14.53,0.08
38602,8.38,0.4
38603,6.42,1.74
38604,8.37,0.62
38605,10.82,0.98
38606,6.32,0.36
38607,8.2,0.51
38608,13.03,5.02
38609,8.03,0.14
38610,7.32,27.52
38611,10.79,11.26
38612,9.69,0.01
38613,8.25,0.74
38614,11.36,0.63
38615,8.87,0.24
38616,8.65,0.67
38617,10.75,9.4
38618,14.4,3.45
38619,9.7,69.7
38620,9.98,0.75
38621,12.03,2.64
38622,11.83,0.01
38623,12.03,4.19
38624,6.9,51.99
38625,11.59,0.09
38626,7.29,0.02
38627,9.44,0.3
38628,8.56,1.33
38629,9.61,0.14
38630,10.73,9.41
38631,10.09,10.48
38632,12.8,0.13
38633,8.42,1.81
38634,6.48,3.5
38635,11.13,0.07
38636,8.74,0.09
38637,11.33,0.24
38638,11.35,1.5
38639,8.42,0.1
38640,9.44,0.02
38641,7.44,0.36
38642,10.43,4.4
38643,11.7,2.28
38644,7.62,0.88
38645,9.6,0.06
38646,11.97,0.06
38647,11.02,0.2
38648,6.35,1.68
38649,10.19,2.31
38650,11.13,1.39
38651,8.87,0.4
38652,11.91,34.64
38653,7.12,70.65
38654,8.1,0.44
38655,8.91,75.38
38656,13.13,0.12
38657,10.18,0.18
38658,10.4,0.06
38659,9.8,0.07
38660,11.14,0.77
38661,10.27,92.25
38662,11.6,0.02
38663,13.01,0.84
38664,15.06,0.01
38665,11.57,0.13
38666,8.05,0.05
38667,11.25,0.36
38668,9.45,0.23
38669,12.26,5.54
38670,13.59,1.7
38671,10.2,0.51
38672,13.73,3.61
38673,11.49,5.68
38674,8.77,0.67
38675,8.56,0.11
38676,13.71,11.15
38677,11.99,1.56
38678,12.51,0.71
38679,9.28,0.02
38680,8.39,0.85
38681,10.95,23.06
38682,11.39,0.9
38683,11.4,0.51
38684,9.05,3.36
38685,9.23,0.3
38686,10.38,0.05
38687,6.78,0.86
38688,12.71,160.48
38689,12.27,14.87
38690,10.84,0.01
38691,11.43,23.97
38692,11.41,1.93
38693,14.72,0.21
38694,12.02,1.12
38695,11.96,4.96
38696,12.25,0.85
38697,7.84,0.01
38698,10.34,2.45
38699,9.57,0.29
38700,13.17,0.16
38701,7.88,0.05
38702,8.72,32.36
38703,10.28,1.5
38704,6.52,0.26
38705,9.0,0.26
38706,11.33,1.31
38707,9.89,0.45
38708,8.22,0.29
38709,8.61,0.03
38710,12.19,6.38
38711,6.71,8.45
38712,11.55,25.05
38713,8.19,0.35
38714,12.61,34.93
38715,9.48,5.33
38716,8.38,4.74
38717,10.83,0.01
38718,9.72,11.72
38719,9.13,10.34
38720,9.58,1.02
38721,6.31,0.07
38722,8.95,0.05
38723,13.67,11.98
38724,10.29,2.14
38725,12.85,7.04
38726,5.89,40.47
38727,11.79,4.65
38728,10.45,0.05
38729,11.22,0.09
38730,9.15,3.51
38731,6.15,0.01
38732,10.62,1.1
38733,7.77,0.06
38734,11.31,1.73
38735,12.75,26.84
38736,7.52,1.67
38737,11.95,4.1
38738,10.93,0.15
38739,8.6,0.18
38740,13.48,1.79
38741,10.55,0.14
38742,9.35,1.02
38743,12.84,3.19
38744,9.78,25.66
38745,7.57,0.79
38746,9.24,0.16
38747,9.78,6.41
38748,14.18,11.2
38749,10.64,0.15
38750,8.37,1.8
38751,9.97,18.12
38752,14.33,0.17
38753,13.69,0.75
38754,13.37,2.5
38755,10.94,19.08
38756,10.62,0.21
38757,7.26,10.65
38758,10.83,0.35
38759,7.88,0.11
38760,9.52,0.44
38761,11.81,0.19
38762,10.88,0.12
38763,9.93,2.22
38764,10.28,5.32
38765,9.34,0.27
38766,10.9,3.31
38767,10.52,3.0
38768,13.08,0.05
38769,11.35,0.24
38770,9.61,0.26
38771,11.08,0.03
38772,8.27,42.83
38773,9.52,89.26
38774,10.67,7.01
38775,8.21,0.25
38776,7.87,0.13
38777,11.11,3.95
38778,8.57,2.38
38779,8.63,1.0
38780,11.35,0.19
38781,10.26,9.35
38782,8.43,31.85
38783,8.63,0.16
38784,8.61,0.14
38785,10.63,10.55
38786,8.65,3.33
38787,11.77,1.91
38788,10.91,0.42
38789,11.05,9.03
38790,9.64,1.27
38791,12.24,0.02
38792,12.52,0.08
38793,10.21,92.88
38794,9.37,1.97
38795,8.24,1.97
38796,10.35,0.01
38797,8.94,17.18
38798,10.92,3.28
38799,13.13,0.16
38800,8.34,0.04
38801,7.25,5.07
38802,7.02,1.88
38803,8.29,73.4
38804,10.59,0.33
38805,9.0,7.04
38806,9.46,1.37
38807,10.3,2.43
38808,9.84,0.33
38809,9.09,0.04
38810,8.71,5.02
38811,6.15,3.85
38812,10.17,0.34
38813,11.61,4.12
38814,9.87,1.42
38815,11.44,11.41
38816,13.46,0.17
38817,11.25,1.54
38818,8.98,0.43
38819,13.39,51.3
38820,9.52,2.26
38821,7.94,0.57
38822,8.33,1.01
38823,9.11,0.91
38824,7.25,0.81
38825,12.02,1.84
38826,9.69,0.01
38827,10.09,0.48
38828,10.42,3.72
38829,10.68,1.37
38830,10.77,1.04
38831,11.23,0.59
38832,6.41,0.05
38833,10.31,0.08
38834,15.39,7.53
38835,9.32,6.02
38836,6.12,0.09
38837,13.33,1.11
38838,12.7,15.94
38839,8.0,0.05
38840,14.38,1.52
38841,10.83,0.12
38842,7.75,1.34
38843,11.14,0.51
38844,7.5,0.51
38845,9.72,9.94
38846,9.97,23.41
38847,10.97,0.17
38848,6.7,1.24
38849,10.31,0.36
38850,10.41,574.75
38851,11.49,0.34
38852,10.21,16.34
38853,12.61,0.05
38854,9.16,14.12
38855,9.73,11.36
38856,9.15,5.82
38857,7.27,2.52
38858,9.07,9.62
38859,12.44,1.53
38860,8.68,0.11
38861,9.47,10.81
38862,5.58,4.49
38863,10.08,3.47
38864,9.31,3.03
38865,10.47,1.92
38866,7.86,0.47
38867,12.31,1.95
38868,10.01,2.27
38869,10.6,18.13
38870,6.76,0.22
38871,13.59,0.06
38872,10.4,0.35
38873,12.41,1.55
38874,11.55,0.01
38875,7.72,12.37
38876,14.81,0.16
38877,8.76,112.83
38878,11.39,0.01
38879,9.81,0.95
38880,9.58,4.86
38881,10.4,2.17
38882,8.84,0.62
38883,7.39,1.07
38884,11.14,0.34
38885,10.03,0.12
38886,10.66,0.3
38887,9.7,1.2
38888,12.33,3.61
38889,8.4,0.91
38890,11.15,8.97
38891,10.14,0.31
38892,9.72,50.76
38893,11.54,0.36
38894,10.19,0.39
38895,9.79,0.19
38896,7.53,0.24
38897,5.85,38.09
38898,7.85,35.64
38899,10.03,0.11
38900,8.77,3.2
38901,9.0,0.5
38902,9.73,0.06
38903,7.37,7.83
38904,9.41,0.57
38905,10.05,0.17
38906,6.99,1.24
38907,11.86,0.07
38908,12.81,9.3
38909,5.31,2.34
38910,11.3,59.96
38911,7.11,1.8
38912,9.25,1.45
38913,7.64,0.19
38914,8.16,0.7
38915,7.99,0.1
38916,10.97,0.96
38917,8.1,14.01
38918,10.44,10.86
38919,10.46,3.11
38920,12.81,0.14
38921,11.39,16.07
38922,12.32,1.88
38923,10.46,1.41
38924,9.55,3.03
38925,15.23,0.09
38926,11.58,72.72
38927,12.85,0.52
38928,10.56,0.2
38929,12.26,0.68
38930,9.49,4.01
38931,12.01,0.22
38932,7.78,0.54
38933,12.14,1.28
38934,8.55,0.02
38935,6.52,0.35
38936,11.48,0.65
38937,10.28,0.13
38938,10.73,0.25
38939,8.51,2.1
38940,10.74,56.15
38941,11.06,3.14
38942,9.76,0.21
38943,11.5,1.11
38944,11.24,0.75
38945,10.7,0.02
38946,13.33,0.82
38947,7.81,5.45
38948,10.03,0.64
38949,11.61,0.32
38950,10.22,0.18
38951,12.38,3.57
38952,9.8,0.67
38953,8.59,1.11
38954,12.59,2.01
38955,10.85,1.27
38956,12.34,0.1
38957,7.48,0.32
38958,8.93,1.63
38959,10.43,61.04
38960,9.5,6.01
38961,16.63,0.01
38962,9.42,0.02
38963,13.76,0.04
38964,10.24,1.05
38965,11.68,4.15
38966,14.67,0.1
38967,8.64,0.01
38968,8.57,0.65
38969,6.7,0.25
38970,7.32,0.27
38971,12.98,8.78
38972,10.69,0.68
38973,11.47,1.37
38974,9.76,9.59
38975,7.44,0.0
38976,10.47,2.47
38977,12.39,2.19
38978,9.69,6.49
38979,8.78,0.41
38980,8.5,0.52
38981,12.7,13.07
38982,7.08,1.54
38983,7.86,1.59
38984,8.71,11.16
38985,9.47,2.04
38986,13.02,0.55
38987,10.96,0.05
38988,12.07,0.26
38989,8.38,1.49
38990,9.65,0.21
38991,10.05,0.15
38992,11.16,7.07
38993,10.01,4.23
38994,8.61,0.75
38995,8.84,1.22
38996,8.13,1.37
38997,6.66,1.21
38998,8.92,2.28
38999,9.08,0.4
39000,6.8,0.5
39001,9.83,3.49
39002,11.41,0.08
39003,11.32,0.82
39004,8.77,0.36
39005,11.97,0.07
39006,13.79,4.1
39007,14.1,3.13
39008,6.87,2.18
39009,8.24,37.27
39010,11.28,0.3
39011,9.48,2.02
39012,7.94,9.98
39013,6.99,0.79
39014,10.14,0.49
39015,12.66,1.44
39016,7.61,0.08
39017,10.25,0.07
39018,12.31,0.8
39019,10.76,0.14
39020,10.67,47.04
39021,7.99,1.24
39022,10.81,0.45
39023,8.88,60.48
39024,10.09,0.86
39025,8.12,0.14
39026,11.31,1.18
39027,11.77,5.86
39028,9.66,0.54
39029,9.53,0.09
39030,11.38,0.1
39031,10.76,0.38
39032,8.92,2.49
39033,11.11,0.06
39034,14.8,0.9
39035,13.42,1.74
39036,8.68,117.13
39037,7.59,4.74
39038,9.41,10.57
39039,7.24,0.58
39040,8.31,1.03
39041,9.37,11.92
39042,8.37,4.77
39043,8.35,0.08
39044,9.58,33.71
39045,10.18,0.02
39046,10.49,0.91
39047,11.35,477.99
39048,11.72,20.97
39049,11.13,13.81
39050,10.76,0.05
39051,9.79,11.38
39052,12.01,0.33
39053,9.8,0.1
39054,6.99,84.94
39055,9.45,1.65
39056,9.59,0.27
39057,12.31,6.85
39058,10.46,0.04
39059,11.39,1.33
39060,5.46,46.91
39061,8.33,1.51
39062,11.42,0.44
39063,6.23,0.96
39064,11.13,0.14
39065,11.41,10.23
39066,9.55,87.58
39067,12.67,1.9
39068,13.66,4.57
39069,9.28,0.21
39070,10.72,1.09
39071,10.36,0.86
39072,6.94,13.3
39073,9.53,7.19
39074,13.8,19.59
39075,8.18,1.44
39076,9.29,1.89
39077,14.27,4.94
39078,6.3,13.78
39079,10.81,0.03
39080,11.93,0.72
39081,10.01,2.24
39082,10.8,0.41
39083,13.58,46.33
39084,9.12,0.62
39085,10.6,0.81
39086,6.82,0.39
39087,7.92,13.26
39088,8.8,0.13
39089,10.89,0.38
39090,11.43,0.05
39091,8.96,1.73
39092,10.06,3.73
39093,10.0,0.44
39094,9.75,0.12
