,a,b
42014,0.01,4.78
42015,27.72,0.21
42016,9.88,2.42
42017,0.38,3.2
42018,2.31,1.36
42019,2.73,0.04
42020,3.76,1.62
42021,2.05,11.1
42022,29.16,2.42
42023,3.91,4.11
42024,0.3,0.09
42025,0.23,0.98
42026,3.41,19.71
42027,0.03,0.13
42028,8.49,0.49
42029,0.04,0.49
42030,0.59,5.08
42031,2.15,0.79
42032,0.05,0.09
42033,0.12,0.18
42034,20.92,0.71
42035,1.64,0.06
42036,0.14,0.44
42037,0.29,3.59
42038,0.18,0.54
42039,15.59,1.38
42040,8.51,0.04
42041,2.05,0.6
42042,0.73,0.26
42043,0.09,0.53
42044,1.16,0.04
42045,0.32,0.32
42046,0.03,0.45
42047,0.09,8.61
42048,71.18,1.37
42049,0.91,0.03
42050,0.65,0.09
42051,2.22,0.4
42052,7.58,3.64
42053,4.32,1.54
42054,0.01,21.74
42055,109.5,0.12
42056,2.61,3.26
42057,0.05,0.35
42058,1.42,9.44
42059,1.08,3.2
42060,1.35,7.88
42061,0.94,1.06
42062,0.48,31.76
42063,1.05,1.36
42064,11.98,0.45
42065,0.02,2.92
42066,1.6,0.43
42067,0.28,290.44
42068,2.21,62.23
42069,0.15,102.92
42070,0.88,0.64
42071,3.87,1.3
42072,0.35,3.7
42073,9.02,2.85
42074,2.74,31.08
42075,0.29,3.68
42076,0.92,5.82
42077,3.08,0.77
42078,1.89,0.25
42079,1.04,0.55
42080,104.26,1.42
42081,0.01,1.03
42082,0.34,0.01
42083,2.25,16.58
42084,0.58,9.96
42085,21.86,0.59
42086,1.13,5.83
42087,1057.37,0.26
42088,1.74,10.79
42089,0.11,1.37
42090,0.2,0.59
42091,2.13,0.13
42092,0.11,0.32
42093,7.16,2.3
42094,4.25,10.46
42095,112.18,0.03
42096,0.3,0.13
42097,0.37,9.15
42098,0.67,0.06
42099,2.98,0.98
42100,0.93,0.04
42101,0.57,2.66
42102,2.5,0.97
42103,0.6,3.86
42104,1.32,0.61
42105,143.98,0.49
42106,11.91,0.18
42107,0.2,9.48
42108,0.4,17.76
42109,0.16,0.77
42110,10.83,2.13
42111,0.37,0.47
42112,0.0,2.11
42113,2.64,5.04
42114,0.4,0.91
42115,1.21,0.27
42116,0.07,0.01
42117,2.36,0.01
42118,0.1,41.02
42119,27.53,10.07
42120,0.01,2.08
42121,1.57,10.32
42122,0.24,0.49
42123,0.92,0.86
42124,4.65,2.75
42125,0.14,11.58
42126,1.31,4.94
42127,2.26,1.15
42128,2.6,1.89
42129,1.25,1.08
42130,0.57,561.58
42131,0.95,11.49
42132,0.27,0.01
42133,0.86,58.18
42134,0.08,1.58
42135,79.55,0.2
42136,0.32,2.27
42137,0.6,0.5
42138,0.4,0.05
42139,0.05,0.15
42140,43.42,16.08
42141,3.02,5.25
42142,1.16,1.08
42143,0.62,1.09
42144,2.45,0.02
42145,23.01,0.43
42146,0.7,73.3
42147,0.54,0.76
42148,1.64,0.29
42149,4.82,3.59
42150,0.69,1.35
42151,1.92,0.36
42152,421.36,11.98
42153,0.95,0.01
42154,0.02,1.09
42155,1.31,0.03
42156,0.01,0.03
42157,7.12,9.18
42158,0.22,1.13
42159,0.06,0.07
42160,0.81,1.22
42161,0.03,0.13
42162,7.86,0.94
42163,1.91,1.43
42164,49.57,0.94
42165,0.29,0.1
42166,1.73,7.18
42167,0.02,1.29
42168,8.99,0.14
42169,0.3,3.42
42170,0.99,10.17
42171,1.43,4.6
42172,15.16,0.07
42173,7.61,2.53
42174,26.86,18.3
42175,0.37,0.27
42176,1.55,16.42
42177,0.17,0.0
42178,0.38,1.37
42179,58.97,268.84
42180,2.2,0.76
42181,0.21,1.58
42182,1.5,0.22
42183,0.11,0.35
42184,0.17,53.82
42185,0.48,0.05
42186,3.37,15.6
42187,4.11,0.42
42188,0.9,0.15
42189,20.81,0.25
42190,8.71,0.44
42191,0.02,3.2
42192,0.03,2.62
42193,0.36,11.17
42194,0.09,0.4
42195,0.03,1.47
42196,5.33,0.76
42197,1.38,0.21
42198,0.92,0.5
42199,0.51,0.86
42200,1.81,46.85
42201,0.23,0.34
42202,0.04,2.29
42203,3.81,2.22
42204,0.85,0.01
42205,18.26,0.04
42206,0.36,0.04
42207,7.58,6.96
42208,0.61,0.01
42209,0.13,0.05
42210,5.55,0.37
42211,0.69,0.17
42212,15.01,3.0
42213,0.14,46.62
42214,0.09,0.44
42215,0.38,0.02
42216,1.13,0.85
42217,0.04,4.95
42218,2.64,0.17
42219,16.94,67.54
42220,24.04,46.52
42221,0.88,0.63
42222,1.24,1.11
42223,0.01,3.9
42224,0.42,0.18
42225,9.08,163.35
42226,0.66,0.86
42227,4.04,0.14
42228,0.11,22.04
42229,0.01,4.34
42230,1.79,0.32
42231,1.08,3.17
42232,2.12,9.53
42233,1.38,0.08
42234,1.73,0.52
42235,6.61,0.03
42236,21.5,0.61
42237,0.48,0.16
42238,1.57,0.69
42239,4.69,36.06
42240,0.02,15.92
42241,5.0,1.77
42242,0.14,0.71
42243,0.04,0.36
42244,0.34,0.06
42245,11.37,2.77
42246,0.03,0.03
42247,5.04,0.28
42248,0.02,71.48
42249,48.0,18.61
42250,1142.23,0.29
42251,0.38,0.64
42252,0.07,1.67
42253,0.07,0.01
42254,4.1,19.71
42255,0.29,2.53
42256,18.45,0.03
42257,73.55,0.08
42258,0.78,0.56
42259,4.21,3.78
42260,4.51,0.95
42261,0.44,1.56
42262,0.39,0.06
42263,5.04,16.15
42264,0.04,0.03
42265,6.55,0.07
42266,1.91,0.12
42267,0.02,16.79
42268,0.12,16.49
42269,1.72,0.61
42270,5.6,49.97
42271,54.09,0.03
42272,0.17,1.56
42273,16.82,3.66
42274,0.15,15.84
42275,3.27,0.54
42276,0.02,0.91
42277,2.85,3.48
42278,0.22,0.41
42279,2.76,0.62
42280,1.52,4.49
42281,2.07,0.03
42282,1.03,16.41
42283,0.1,0.24
42284,3.56,4.26
42285,5.19,4.53
42286,0.09,16.89
42287,22.65,1.21
42288,1.59,0.04
42289,2.39,0.12
42290,7.54,2.46
42291,103.9,0.95
42292,3.04,3.29
42293,4.18,7.46
42294,0.04,2.29
42295,4.37,0.02
42296,0.08,0.09
42297,9.96,0.1
42298,2.4,1.06
42299,0.4,0.26
42300,0.2,0.12
42301,3.09,3.14
42302,1.11,1.11
42303,0.09,0.74
42304,0.03,29.19
42305,0.24,0.51
42306,1.32,68.16
42307,0.67,0.02
42308,1.27,0.02
42309,1.43,1.7
42310,0.22,6.29
42311,2.23,0.23
42312,0.02,0.42
42313,20.27,0.71
42314,1.15,6.14
42315,0.23,15.2
42316,0.28,0.21
42317,1.89,1.43
42318,1.44,3.44
42319,0.64,0.09
42320,1.13,35.75
42321,2.38,0.05
42322,4.16,0.04
42323,0.45,0.33
42324,1.88,86.51
42325,3.06,0.55
42326,13.42,0.15
42327,0.13,2.42
42328,1.99,0.11
42329,0.27,0.05
42330,0.04,0.02
42331,26.87,0.06
42332,0.09,0.87
42333,5.84,0.47
42334,1.26,1.01
42335,1.12,0.6
42336,1.21,0.71
42337,36.06,4.25
42338,0.49,3.56
42339,2.22,0.02
42340,1.16,1.47
42341,9.08,4.81
42342,5.96,9.8
42343,0.16,3.4
42344,0.17,2.87
42345,0.0,0.13
42346,0.15,0.44
42347,1.25,2.05
42348,0.05,18.36
42349,22.27,0.21
42350,0.36,0.2
42351,1.07,1.42
42352,0.62,0.01
42353,3.82,1.97
42354,0.29,2.99
42355,1.33,1.47
42356,1.78,0.24
42357,5.07,0.81
42358,0.09,6.0
42359,12.91,0.28
42360,1.31,1.59
42361,17.41,2.12
42362,3.82,5.08
42363,5.59,0.16
42364,15.24,0.11
42365,0.16,1.66
42366,49.7,3.58
42367,15.88,4.26
42368,0.77,2.83
42369,1.23,2.93
42370,0.59,0.23
42371,4.66,4.24
42372,0.04,11.57
42373,0.14,3.07
42374,0.03,0.36
42375,0.13,0.02
42376,0.85,0.63
42377,1.47,0.6
42378,3.39,0.33
42379,0.16,0.06
42380,0.02,4.76
42381,1.59,0.12
42382,0.05,0.3
42383,0.6,4.29
42384,2.79,0.3
42385,8.86,0.08
42386,0.17,1.41
42387,5.38,1.42
42388,1.17,0.07
42389,1.67,2.6
42390,0.24,0.1
42391,36.73,0.01
42392,0.81,16.44
42393,3.0,0.43
42394,1.04,0.12
42395,1.46,1.19
42396,0.72,0.77
42397,10.6,6.91
42398,3.6,1.68
42399,0.01,0.85
42400,0.17,2.95
42401,2.17,0.11
42402,0.07,2.15
42403,3.27,1.01
42404,5.01,0.24
42405,0.01,0.12
42406,4.6,2.69
42407,1.86,0.18
42408,8.66,21.94
42409,0.35,0.17
42410,78.22,3.78
42411,4.22,94.53
42412,28.11,0.99
42413,3.18,1.97
42414,0.13,0.24
42415,12.09,1.15
42416,0.06,0.0
42417,10.51,0.01
42418,0.13,2.1
42419,0.3,1.91
42420,2.81,0.06
42421,0.82,1.16
42422,0.36,2.82
42423,0.08,0.02
42424,0.08,0.04
42425,1.19,0.03
42426,0.51,1.8
42427,0.72,0.12
42428,2.37,0.55
42429,4.6,80.85
42430,3.66,89.71
42431,268.94,41.46
42432,1.21,109.31
42433,3.93,0.63
42434,2.96,11.02
42435,0.35,0.47
42436,0.55,0.01
42437,0.05,0.39
42438,1.23,4.35
42439,0.4,1.81
42440,6.15,7.65
42441,0.01,0.05
42442,0.09,21.18
42443,1.7,5.87
42444,0.46,0.34
42445,0.99,0.77
42446,3.36,0.09
42447,0.04,14.1
42448,0.44,0.09
42449,0.72,0.68
42450,0.27,9.59
42451,1.3,2.78
42452,0.18,21.47
42453,2.05,0.12
42454,0.02,0.71
42455,4.56,47.71
42456,0.9,0.35
42457,0.07,5.0
42458,1.23,0.16
42459,0.51,7.55
42460,1.6,0.95
42461,0.72,58.96
42462,0.42,0.03
42463,5.24,0.56
42464,0.59,0.02
42465,4.63,0.11
42466,3.55,0.26
42467,0.01,3.07
42468,0.09,0.21
42469,69.49,2.26
42470,1.26,0.24
42471,11.69,0.1
42472,0.15,17.88
42473,0.1,1.6
42474,20.61,0.88
42475,0.54,0.28
42476,8.53,3.5
42477,2.67,6.33
42478,12.45,0.15
42479,53.19,0.68
42480,1.15,0.12
42481,37.65,0.11
42482,0.09,1.08
42483,0.07,0.65
42484,0.01,43.09
42485,0.32,3.64
42486,0.16,12.57
42487,0.14,1.64
42488,2.97,1.54
42489,2.69,6.78
42490,3.41,12.73
42491,0.02,0.58
42492,0.12,0.37
42493,92.54,2.11
42494,0.55,0.2
42495,1.28,19.69
42496,1.02,8.46
42497,14.62,0.07
42498,3.92,1.18
42499,3.03,0.51
42500,2.44,0.42
42501,0.08,0.27
42502,2.61,0.75
42503,0.17,1.94
42504,0.83,12.22
42505,0.21,0.65
42506,3.83,1.08
42507,0.21,0.98
42508,7.67,0.88
42509,13.42,20.28
42510,0.04,0.43
42511,0.87,15.73
42512,3.05,12.02
42513,1.89,0.13
42514,0.45,1.03
42515,38.24,0.27
42516,0.68,4.38
42517,0.5,2.41
42518,1.5,0.04
42519,0.15,7.77
42520,0.55,0.12
42521,1.93,19.01
42522,1.36,2.11
42523,4.85,0.02
42524,8.1,1.06
42525,0.67,0.16
42526,0.68,3.76
42527,8.67,5.13
42528,0.06,0.36
42529,0.23,0.76
42530,0.39,0.1
42531,1.0,20.25
42532,0.72,1.3
42533,0.26,4.94
42534,16.67,1.1
42535,0.18,0.83
42536,1.76,4.58
42537,7.12,2.52
42538,0.44,0.15
42539,5.44,2.32
42540,3.55,0.06
42541,6.28,1.65
42542,1.21,1.82
42543,5.59,11.11
42544,0.28,1.27
42545,0.26,0.6
42546,0.4,4.74
42547,0.63,0.05
42548,0.55,1.3
42549,0.43,0.08
42550,0.05,2.4
42551,0.26,3.95
42552,4.74,1.93
42553,11.51,5.86
42554,0.13,4.6
42555,0.72,0.01
42556,1.16,3.08
42557,0.01,0.32
42558,4.32,0.55
42559,0.46,1.26
42560,0.43,0.31
42561,0.3,0.58
42562,2.01,0.01
42563,0.11,0.1
42564,0.27,0.55
42565,0.19,0.02
42566,0.63,1.66
42567,0.64,0.15
42568,0.23,0.26
42569,0.05,0.78
42570,17.86,1.68
42571,1.88,10.82
42572,2.59,1.43
42573,0.78,1.48
42574,0.7,0.18
42575,19.98,0.9
42576,17.16,0.78
42577,155.21,0.68
42578,1.1,0.17
42579,0.29,3.8
42580,1.5,0.05
42581,0.07,0.77
42582,10.41,1.7
42583,4.77,23.67
42584,212.8,3.15
42585,1.44,0.48
42586,1.31,35.79
42587,0.03,19.39
42588,5.88,0.28
42589,8.28,0.05
42590,0.7,0.03
42591,1.09,0.43
42592,0.05,0.23
42593,33.3,2.81
42594,0.01,0.1
42595,4.1,1.06
42596,1.12,0.02
42597,0.19,6.28
42598,3.13,13.09
42599,0.43,39.66
42600,20.17,59.91
42601,0.01,2.97
42602,270.95,0.08
42603,0.7,1.9
42604,2.4,35.13
42605,2.88,1.67
42606,0.03,2.83
42607,1.28,1.02
42608,0.26,0.19
42609,0.03,6.2
42610,1.35,0.25
42611,0.02,0.87
42612,0.18,0.03
42613,0.29,0.14
42614,2.01,0.22
42615,1.88,0.01
42616,0.03,0.92
42617,1.63,1.2
42618,0.21,1.75
42619,0.16,0.31
42620,0.08,0.94
42621,0.12,0.55
42622,0.42,0.72
42623,0.1,49.29
42624,46.14,27.37
42625,2.69,0.26
42626,0.06,1.15
42627,0.01,2.7
42628,11.9,44.3
42629,31.55,0.09
42630,2.12,3.51
42631,2.61,1.58
42632,13.4,1.49
42633,1.27,1.73
42634,22.03,3.24
42635,97.64,0.96
42636,3.59,0.41
42637,0.97,2.57
42638,0.01,4.48
42639,0.05,6.9
42640,2.27,0.87
42641,12.55,0.06
42642,0.92,5.56
42643,0.42,0.73
42644,1.51,2.88
42645,0.75,0.5
42646,0.87,2.24
42647,3.25,0.09
42648,0.59,0.05
42649,0.02,7.84
42650,6.83,0.05
42651,0.81,1.18
42652,2.29,0.34
42653,1.7,0.42
42654,0.05,0.09
42655,0.3,0.86
42656,0.14,0.98
42657,9.37,12.31
42658,0.11,6.05
42659,1.66,2.46
42660,0.24,0.05
42661,52.61,7.31
42662,0.32,2.4
42663,0.19,1.31
42664,7.69,0.06
42665,0.53,1.11
42666,5.41,107.97
42667,7.13,0.32
42668,4.41,4.1
42669,0.1,0.75
42670,0.1,0.66
42671,0.74,3.0
42672,0.11,1.66
42673,2.26,4.67
42674,1.15,0.21
42675,0.11,1.11
42676,0.22,2.53
42677,112.2,0.1
42678,7.88,0.2
42679,0.03,0.2
42680,0.6,0.0
42681,29.59,0.34
42682,4.88,2.51
42683,0.02,0.02
42684,0.2,0.14
42685,8.84,0.29
42686,0.22,0.04
42687,0.42,0.19
42688,0.09,0.62
42689,0.3,2.19
42690,124.67,1.24
42691,0.41,99.88
42692,2.48,6.87
42693,5.02,2.81
42694,3.2,39.85
42695,0.1,0.06
42696,0.14,0.17
42697,0.43,13.9
42698,1.72,6.46
42699,57.12,2.1
42700,0.08,1.27
42701,0.03,0.43
42702,3.01,6.36
42703,32.41,1.14
42704,0.11,0.05
42705,4.96,0.12
42706,0.28,0.26
42707,4.96,0.53
42708,0.77,8.42
42709,0.01,0.64
42710,0.17,0.18
42711,0.33,13.47
42712,0.18,3.06
42713,0.03,0.26
42714,6.61,1.04
42715,1.61,0.43
42716,0.35,2.63
42717,666.37,0.83
42718,2.81,0.19
42719,0.2,3.98
42720,8.28,0.73
42721,3.01,3.62
42722,3.12,2.27
42723,0.22,0.01
42724,0.02,0.02
42725,2.85,0.03
42726,0.04,0.36
42727,0.95,20.25
42728,0.04,0.14
42729,2.87,9.7
42730,9.51,1.74
42731,0.99,71.67
42732,1.63,10.36
42733,0.38,0.02
42734,41.66,0.09
42735,0.09,3.22
42736,1.91,0.08
42737,0.23,39.82
42738,179.32,1.32
42739,1.08,0.69
42740,0.67,0.59
42741,0.83,0.99
42742,0.87,0.07
42743,8.84,0.52
42744,0.07,0.78
42745,0.33,85.86
42746,0.83,3.92
42747,0.74,8.9
42748,0.12,1.11
42749,0.06,3.59
42750,0.13,2.7
42751,0.09,0.66
42752,6.61,0.64
42753,9.78,0.69
42754,0.78,1.86
42755,0.44,0.32
42756,9.68,1.45
42757,0.88,0.22
42758,0.04,8.84
42759,55.51,0.1
42760,2.13,5.36
42761,72.94,0.88
42762,2.88,1.26
42763,7.18,0.19
42764,0.03,0.68
42765,4.56,0.25
42766,11.79,29.12
42767,14.7,0.7
42768,2.96,0.51
42769,0.27,5.98
42770,1.99,0.0
42771,2.64,0.42
42772,0.71,0.51
42773,0.01,0.12
42774,0.4,3.19
42775,10.89,7.07
42776,0.52,0.28
42777,0.03,0.05
42778,0.95,0.24
42779,6.46,24.82
42780,7.86,1.2
42781,2.59,3.14
42782,0.05,1.61
42783,0.15,1.39
42784,21.8,0.58
42785,2.1,0.79
42786,0.03,1.24
42787,1.8,0.3
42788,1.16,16.14
42789,5.32,0.14
42790,2.15,0.06
42791,10.47,6.21
42792,0.1,24.17
42793,7.9,0.0
42794,1.92,26.66
42795,0.09,5.27
42796,0.39,1.03
42797,0.7,0.49
42798,2.52,1.43
42799,0.42,4.96
42800,3.43,0.25
42801,0.22,31.99
42802,0.83,11.61
42803,1.72,0.09
42804,6.13,1.49
42805,23.48,0.01
42806,36.23,0.33
42807,0.62,9.68
42808,0.95,0.55
42809,15.85,0.54
42810,4.8,0.08
42811,6.29,1.5
42812,0.91,0.8
42813,0.77,0.24
42814,2.2,4.19
42815,1.66,1.69
42816,0.28,0.81
42817,17.28,2.22
42818,9.01,0.95
42819,0.93,2.58
42820,6.87,9.93
42821,0.56,0.0
42822,0.55,7.46
42823,5.86,0.03
42824,0.22,0.18
42825,1.24,0.3
42826,0.09,2.3
42827,0.15,0.15
42828,27.08,1.12
42829,0.05,37.26
42830,38.73,0.17
42831,0.22,0.25
42832,0.09,25.81
42833,0.01,2.27
42834,0.98,5.44
42835,0.03,12.0
42836,1.18,0.35
42837,0.09,1.92
42838,0.03,1.27
42839,0.18,0.44
42840,0.95,6.62
42841,0.06,3.13
42842,0.04,3.48
42843,0.82,1.38
42844,22.5,0.48
42845,0.35,0.58
42846,116.65,0.05
42847,26.87,5.45
42848,0.01,3.91
42849,1.47,0.27
42850,0.41,5.11
42851,0.9,5.52
42852,0.09,14.64
42853,0.36,4.6
42854,2.84,13.24
42855,0.83,0.82
42856,0.05,0.84
42857,0.14,0.01
42858,0.74,1.41
42859,10.64,5.95
42860,0.55,0.86
42861,0.05,0.78
42862,0.86,7.13
42863,12.43,0.19
42864,0.06,69.98
42865,0.09,6.81
42866,4.94,0.03
42867,0.32,1.08
42868,1.31,1.27
42869,0.07,0.09
42870,5.98,0.7
42871,1.63,140.68
42872,0.24,0.04
42873,7.74,0.69
42874,0.03,0.33
42875,1.81,0.63
42876,2.39,0.02
42877,2.7,1.5
42878,0.39,0.01
42879,5.61,2.75
42880,0.05,1.63
42881,13.07,2.05
42882,5.56,2.91
42883,8.42,0.02
42884,85.4,0.0
42885,16.07,2.3
42886,0.71,2.98
42887,18.14,7.9
42888,14.89,0.72
42889,0.23,18.01
42890,26.45,5.46
42891,15.31,1.26
42892,0.37,0.02
42893,0.17,84.65
42894,17.03,1.81
42895,0.16,1.6
42896,0.31,0.3
42897,14.89,23.77
42898,0.14,0.62
42899,22.81,0.25
42900,178.81,3.85
42901,0.08,0.37
42902,0.01,0.51
42903,0.01,0.64
42904,0.76,0.13
42905,0.32,0.26
42906,0.15,0.06
42907,1.83,0.36
42908,0.07,0.03
42909,0.12,1.9
42910,0.13,2.31
42911,2.58,3.61
42912,3.62,38.42
42913,10.91,1.08
42914,0.01,106.01
42915,0.35,0.13
42916,0.74,0.51
42917,0.89,0.11
42918,1.21,6.32
42919,0.94,0.25
42920,0.25,0.56
42921,3.27,1.54
42922,1.43,0.66
42923,0.15,2.68
42924,0.83,1.37
42925,0.02,5.5
42926,3.26,0.63
42927,0.1,0.21
42928,51.72,1.16
42929,2.72,0.18
42930,0.04,2.94
42931,0.59,1.37
42932,8.43,1.69
42933,0.34,2.87
42934,0.09,3.16
42935,0.5,0.47
42936,0.65,0.08
42937,1.49,0.36
42938,0.4,0.6
42939,0.19,0.02
42940,3.68,7.08
42941,4.59,2.97
42942,0.32,3.39
42943,0.2,0.55
42944,0.77,0.08
42945,1.69,11.81
42946,0.25,39.1
42947,0.07,0.1
42948,9.93,0.97
42949,14.56,0.52
42950,6.05,0.0
42951,1.15,0.03
42952,5.46,4.74
42953,2.39,0.02
42954,3.27,0.53
42955,0.6,0.37
42956,22.69,0.1
42957,0.29,5.58
42958,1.56,2.47
42959,33.96,1.08
42960,17.76,1.93
42961,0.19,3.8
42962,0.46,0.03
42963,0.15,2.87
42964,0.14,17.23
42965,25.04,0.04
42966,0.17,0.78
42967,0.21,0.55
42968,0.09,2.23
42969,42.82,3.52
42970,0.22,0.33
42971,0.1,8.27
42972,2.49,13.46
42973,2.8,0.46
42974,6.39,6.24
42975,0.26,12.12
42976,13.49,0.29
42977,15.15,1.38
42978,0.01,0.32
42979,0.83,0.57
42980,0.08,0.33
42981,91.9,0.66
42982,0.02,0.09
42983,1.49,1.6
42984,0.09,2.3
42985,20.12,45.37
42986,0.71,27.37
42987,0.02,0.73
42988,0.9,0.86
42989,0.03,0.37
42990,0.34,0.62
42991,2.82,0.74
42992,0.05,0.44
42993,0.25,16.35
42994,0.25,0.4
42995,0.17,0.36
42996,0.52,1.26
42997,0.4,0.04
42998,0.08,0.2
42999,7.1,17.36
43000,0.12,0.74
43001,0.05,1.07
43002,0.46,5.91
43003,0.12,16.55
43004,0.01,12.01
43005,29.74,0.27
43006,0.18,1.81
43007,0.59,0.73
43008,7.58,1.73
43009,0.79,2.33
43010,1.66,18.47
43011,11.18,0.05
43012,0.34,0.68
43013,0.01,8.14
43014,0.08,0.57
43015,0.16,0.24
43016,0.45,48.33
43017,0.38,12.34
43018,0.11,1.15
43019,5.26,82.37
43020,0.07,0.1
43021,0.1,1.1
43022,2.99,1.44
43023,0.47,0.5
43024,0.34,2.8
43025,1.29,1.4
43026,0.03,0.04
43027,0.39,1.99
43028,5.52,0.51
43029,0.21,4.04
43030,3.27,1.15
43031,9.34,0.02
43032,0.21,17.11
43033,0.68,1.47
43034,1.07,1.71
43035,0.79,3.91
43036,0.31,0.02
43037,100.54,1.67
43038,0.35,0.81
43039,4.3,0.29
43040,12.77,0.1
43041,0.18,0.42
43042,4.93,0.68
43043,5.16,0.07
43044,5.12,0.31
43045,0.04,3.75
43046,3.11,2.02
43047,26.83,29.2
43048,0.28,7.66
43049,0.45,0.16
43050,13.7,20.66
43051,0.63,3.07
43052,0.2,8.0
43053,3.03,8.24
43054,2.03,1.96
43055,0.66,0.02
43056,1.49,0.02
43057,0.88,8.38
43058,0.01,4.3
43059,6.29,1.37
43060,47.54,3.65
43061,3.29,0.13
43062,0.07,54.66
43063,0.14,1.08
43064,0.41,0.32
43065,16.41,0.02
43066,0.11,17.28
43067,1.2,15.38
43068,0.14,8.11
43069,0.02,0.66
43070,0.08,0.05
43071,4.57,2.58
43072,0.7,0.56
43073,2.05,0.21
43074,0.88,0.15
43075,0.07,4.89
43076,0.92,1.32
43077,3.89,0.12
43078,0.21,16.93
43079,4.35,0.71
43080,19.97,2.24
43081,0.23,0.5
43082,0.15,0.21
43083,19.61,0.03
43084,0.47,21.93
43085,0.5,0.02
43086,0.38,7.86
43087,0.34,4.97
43088,0.61,11.92
43089,19.56,3.83
43090,19.9,0.58
43091,76.15,0.19
43092,1.2,0.17
43093,1.19,1.14
43094,0.23,28.86
43095,0.35,0.03
43096,0.03,1.7
43097,1.1,0.32
43098,0.54,0.74
43099,0.16,0.35
43100,8.41,0.23
43101,0.16,0.73
43102,2.19,0.01
43103,0.16,4.38
43104,1.64,0.18
43105,2.14,3.06
43106,9.33,0.01
43107,0.14,1.07
43108,6.41,0.65
43109,0.27,0.01
43110,0.78,0.47
43111,5.28,2.3
43112,0.37,1.12
43113,0.02,4.54
43114,0.07,0.69
43115,0.32,0.67
43116,153.3,0.16
43117,0.39,6.09
43118,8.64,0.22
43119,2.47,0.32
43120,1.45,20.48
43121,7.71,0.09
43122,11.16,0.15
43123,2.02,4.17
43124,3.87,2.39
43125,3.6,13.4
43126,2.47,0.0
43127,4.51,0.09
43128,0.94,25.85
43129,0.06,1.06
43130,0.07,5.96
43131,0.87,0.88
43132,0.04,0.17
43133,3.96,0.46
43134,1.74,1.24
43135,0.12,6.8
43136,102.36,0.13
43137,3.55,0.05
43138,0.28,1.57
43139,1.54,0.05
43140,29.05,3.71
43141,1.87,0.61
43142,0.2,0.33
43143,0.89,0.31
43144,0.04,4.01
43145,0.1,0.23
43146,19.29,4.25
43147,0.84,8.82
43148,5.62,2.13
43149,0.24,0.01
43150,0.05,0.16
43151,0.27,14.33
43152,2.52,0.02
43153,0.06,0.01
43154,6.64,0.15
43155,0.16,31.7
43156,4.2,12.76
43157,11.22,4.16
43158,6.27,4.5
43159,7.9,0.55
43160,7.0,0.17
43161,6.83,0.28
43162,0.34,0.17
43163,0.63,18.93
43164,0.22,0.25
43165,0.57,0.32
43166,0.14,1.13
43167,1.14,3.72
43168,0.58,0.02
43169,1.27,0.07
43170,0.22,0.16
43171,3.06,15.88
43172,0.67,16.18
43173,11.43,3.1
43174,1.24,0.57
43175,1.21,101.63
43176,49.14,147.34
43177,0.07,1.77
43178,4.15,0.14
43179,0.08,0.14
43180,0.27,0.1
43181,1.42,46.23
43182,0.24,0.12
43183,1.4,0.51
43184,2.72,0.01
43185,0.55,1.08
43186,0.02,1.74
43187,450.78,0.51
43188,2.58,0.25
43189,50.57,0.02
43190,0.86,41.73
43191,0.7,0.09
43192,0.17,4.48
43193,3.27,2.25
43194,0.01,0.29
43195,1.43,3.52
43196,16.9,14.92
43197,0.62,3.33
43198,4.28,0.47
43199,0.34,0.14
43200,13.27,3.87
43201,0.15,0.01
43202,0.48,0.06
43203,1.02,0.01
43204,3.33,1.27
43205,3.5,2.25
43206,0.57,0.43
43207,1.81,14.88
43208,0.82,0.24
43209,0.09,0.11
43210,0.03,4.29
43211,53.54,3.25
43212,0.11,29.13
43213,0.14,0.14
43214,0.4,1.98
43215,26.49,1.6
43216,0.08,6.19
43217,26.94,2.99
43218,0.07,0.32
43219,41.73,0.0
43220,0.04,0.2
43221,0.02,0.01
43222,4.54,0.1
43223,1.4,0.16
43224,1.19,0.16
43225,1.28,0.02
43226,0.14,0.42
43227,1.11,2.44
43228,0.14,19.98
43229,0.05,0.48
43230,0.06,6.65
43231,2.13,0.06
43232,0.06,1.26
43233,0.13,0.1
43234,3.66,0.34
43235,5.67,0.02
43236,9.28,4.65
43237,1.43,1.13
43238,0.55,0.56
43239,2.01,3.47
43240,0.11,0.02
43241,6.47,1.63
43242,14.56,0.06
43243,6.17,0.02
43244,3.58,0.34
43245,0.61,0.29
43246,5.59,0.16
43247,4.31,0.6
43248,1.59,2.61
43249,0.23,0.07
43250,0.42,0.23
43251,0.52,4.84
43252,0.78,3.01
43253,0.5,0.09
43254,25.17,1.99
43255,4.91,0.07
43256,0.21,0.04
43257,0.07,2.45
43258,3.47,59.97
43259,0.97,10.35
43260,0.5,2.02
43261,0.3,0.73
43262,0.07,0.3
43263,1.52,10.73
43264,0.15,11.26
43265,0.54,2.34
43266,7.94,0.01
43267,0.04,5.16
43268,3.07,4.9
43269,15.77,14.71
43270,7.23,16.97
43271,1.48,0.09
43272,2.06,0.91
43273,0.26,0.37
43274,2.55,0.65
43275,9.0,2.06
43276,0.1,19.53
43277,0.1,0.44
43278,0.28,0.05
43279,1.21,0.45
43280,1.68,131.94
43281,0.31,0.67
43282,0.18,4.81
43283,0.94,11.99
43284,0.1,4.01
43285,0.02,0.68
